"","Country.Name","Region","IncomeGroup","Year","GINI","percentage","school","government","voice","CPI"
"2325","Malta","Middle East & North Africa","High income","2013",NA,307.826554,93.8434982299805,1.257873297,1.156572461,56
"2326","Myanmar","East Asia & Pacific","Lower middle income","2013",NA,38.58075897,NA,-1.497101545,-1.46162653,21
"2327","Montenegro","Europe & Central Asia","Upper middle income","2013",32.3,102.7709302,NA,0.160067886,0.178289801,44
"2328","Mongolia","East Asia & Pacific","Lower middle income","2013",NA,100.3119893,NA,-0.548481762,0.108955525,38
"2329","Mozambique","Sub-Saharan Africa","Low income","2013",NA,114.3759423,32.6720581054688,-0.613269269,-0.256315321,30
"2330","Mauritania","Sub-Saharan Africa","Lower middle income","2013",NA,121.8671865,29.3672294616699,-0.998631775,-0.959419847,30
"2331","Mauritius","Sub-Saharan Africa","Upper middle income","2013",NA,109.9697366,94.3422012329102,0.881920636,0.928681612,52
"2332","Malawi","Sub-Saharan Africa","Low income","2013",NA,78.26913191,37.6006202697754,-0.479915291,-0.178754002,37
"2333","Malaysia","East Asia & Pacific","Upper middle income","2013",NA,142.7209915,69.7434921264648,0.999806523,-0.339679241,50
"2334","Namibia","Sub-Saharan Africa","Upper middle income","2013",NA,99.23497439,NA,0.187224776,0.400293231,48
"2335","Niger","Sub-Saharan Africa","Low income","2013",NA,61.71624288,16.8073806762695,-0.720928311,-0.306289643,34
"2336","Nigeria","Sub-Saharan Africa","Lower middle income","2013",NA,31.04885996,55.7042198181152,-0.992039919,-0.693028212,25
"2337","Nicaragua","Latin America & Caribbean","Lower middle income","2013",NA,110.9842079,NA,-0.81668216,-0.457648277,28
"2338","Netherlands","Europe & Central Asia","High income","2013",28.1,153.324407,132.120910644531,1.78395927,1.566972613,83
"2339","Norway","Europe & Central Asia","High income","2013",26.4,67.49320046,113.014617919922,1.884966731,1.737975121,86
"2340","Nepal","South Asia","Low income","2013",NA,48.14600023,65.9423065185547,-0.926262081,-0.528574765,31
"2341","New Zealand","East Asia & Pacific","High income","2013",NA,56.09776045,117.223487854004,1.757801533,1.606077671,91
"2342","Oman","Middle East & North Africa","High income","2013",NA,116.5545363,97.8823318481445,0.214114904,-1.03864193,47
"2343","Pakistan","South Asia","Lower middle income","2013",30.7,33.33359868,39.8273582458496,-0.791803539,-0.799480557,28
"2344","Panama","Latin America & Caribbean","Upper middle income","2013",51.7,129.087425,75.4985122680664,0.288603574,0.424271792,35
"2345","Peru","Latin America & Caribbean","Upper middle income","2013",44.7,49.77670278,97.8976669311523,-0.114771321,0.084785022,38
"2346","Philippines","East Asia & Pacific","Lower middle income","2013",NA,60.24528933,88.3889236450195,0.118486151,0.006347137,36
"2347","Papua New Guinea","East Asia & Pacific","Lower middle income","2013",NA,NA,NA,-0.663008809,-0.004463061,25
"2348","Poland","Europe & Central Asia","High income","2013",32.5,90.69186641,108.702621459961,0.722514808,0.998138905,60
"2349","Puerto Rico","Latin America & Caribbean","High income","2013",NA,130.2196772,80.803596496582,0.359741241,0.680240393,62
"2350","Portugal","Europe & Central Asia","High income","2013",36.2,78.02734429,119.739730834961,1.230732441,1.066934705,62
"2351","Paraguay","Latin America & Caribbean","Upper middle income","2013",48.3,94.38769643,NA,-0.87216711,-0.104938991,24
"2352","Qatar","Middle East & North Africa","High income","2013",NA,102.3831544,NA,1.057716012,-0.978366435,68
"2353","Romania","Europe & Central Asia","Upper middle income","2013",27.5,80.27217565,97.8878173828125,-0.074424632,0.311523467,43
"2354","Rwanda","Sub-Saharan Africa","Low income","2013",50.4,46.01339014,40.1597900390625,0.019723505,-1.211103439,53
"2355","Saudi Arabia","Middle East & North Africa","High income","2013",NA,82.70905724,107.682876586914,0.073139273,-1.876408696,46
"2356","Sudan","Sub-Saharan Africa","Lower middle income","2013",NA,23.72850804,42.6984596252441,-1.485421419,-1.775898814,11
"2357","Senegal","Sub-Saharan Africa","Low income","2013",NA,77.50905517,NA,-0.41851604,0.060057402,41
"2358","Singapore","East Asia & Pacific","High income","2013",NA,365.9648759,NA,2.088955164,0.036768436,86
"2359","Solomon Islands","East Asia & Pacific","Lower middle income","2013",37,123.2618635,NA,-0.823834002,0.001520949,NA
"2360","Sierra Leone","Sub-Saharan Africa","Low income","2013",NA,87.45280099,43.4242897033691,-1.22544682,-0.342591584,30
"2361","El Salvador","Latin America & Caribbean","Lower middle income","2013",43.5,71.94883317,81.2979278564453,-0.11522536,-0.013092072,38
"2362","Somalia","Sub-Saharan Africa","Low income","2013",NA,76.62556054,NA,-2.21736145,-2.174769878,8
"2363","Serbia","Europe & Central Asia","Upper middle income","2013",29.1,93.10966707,94.4092102050781,-0.08672297,0.285488486,42
"2364","South Sudan","Sub-Saharan Africa","Low income","2013",NA,54.32878101,NA,-1.679246902,-1.442379832,14
"2365","Suriname","Latin America & Caribbean","Upper middle income","2013",NA,103.4038043,78.9482498168945,-0.015802836,0.357050985,36
"2366","Slovak Republic","Europe & Central Asia","High income","2013",28.1,183.4054644,91.8170471191406,0.789134204,0.959550261,47
"2367","Slovenia","Europe & Central Asia","High income","2013",26.2,143.4748675,110.947959899902,1.013162732,1.00189662,57
"2368","Sweden","Europe & Central Asia","High income","2013",27.7,83.0936768,128.463043212891,1.909026146,1.658110142,89
"2369","Swaziland","Sub-Saharan Africa","Lower middle income","2013",NA,99.47663087,62.9931182861328,-0.448193282,-1.261993408,39
"2370","Seychelles","Sub-Saharan Africa","High income","2013",46.8,178.3186359,78.3947982788086,0.382067412,0.020099299,54
"2371","Chad","Sub-Saharan Africa","Low income","2013",NA,72.64891576,NA,-1.3888309,-1.374709487,19
"2372","Togo","Sub-Saharan Africa","Low income","2013",NA,125.0334412,NA,-1.294959068,-0.904471815,29
"2373","Thailand","East Asia & Pacific","Upper middle income","2013",37.8,133.344661,86.2055892944336,0.248000041,-0.42992577,35
"2374","Tajikistan","Europe & Central Asia","Lower middle income","2013",30.4,87.51061107,87.8946533203125,-1.05844748,-1.504126787,22
"2375","Turkmenistan","Europe & Central Asia","Upper middle income","2013",NA,NA,NA,-1.281881571,-2.216408491,17
"2376","Timor-Leste","East Asia & Pacific","Lower middle income","2013",NA,79.87943262,70.7757263183594,-1.231252432,0.091121644,30
"2377","Tonga","East Asia & Pacific","Upper middle income","2013",NA,82.93260954,90.6425628662109,-0.404464811,0.458545208,NA
"2378","Trinidad and Tobago","Latin America & Caribbean","High income","2013",NA,116.5023462,NA,0.36218518,0.482290119,38
"2379","Tunisia","Middle East & North Africa","Lower middle income","2013",NA,103.4499049,90.1417770385742,-0.073511191,-0.084427364,41
"2380","Turkey","Europe & Central Asia","Upper middle income","2013",40.2,50.35032451,100.277938842773,0.381218404,-0.251326382,50
"2381","Tanzania","Sub-Saharan Africa","Low income","2013",NA,48.72065591,32.2560806274414,-0.709770083,-0.203786597,33
"2382","Uganda","Sub-Saharan Africa","Low income","2013",NA,50.89653308,NA,-0.585942507,-0.551976681,26
"2383","Ukraine","Europe & Central Asia","Lower middle income","2013",24.5,95.14966578,98.3499526977539,-0.645750463,-0.315396577,25
"2384","Uruguay","Latin America & Caribbean","High income","2013",41.9,49.71784647,107.967376708984,0.447683066,1.085263252,73
"2385","United States","North America","High income","2013",41,30.22625804,95.9295806884766,1.523666263,1.103018641,73
"2386","Uzbekistan","Europe & Central Asia","Lower middle income","2013",NA,57.48843995,96.5903778076172,-0.913699389,-1.966497064,17
"2387","St. Vincent and the Grenadines","Latin America & Caribbean","Upper middle income","2013",NA,83.24525142,102.972061157227,0.894119322,1.026437998,62
"2388","Vietnam","East Asia & Pacific","Lower middle income","2013",NA,165.094237,NA,-0.265643388,-1.366399527,31
"2389","Vanuatu","East Asia & Pacific","Lower middle income","2013",NA,99.1200876,NA,-0.212574556,0.437806696,NA
"2390","Samoa","East Asia & Pacific","Upper middle income","2013",NA,78.3388502,NA,0.02464118,0.40244171,NA
"2391","Kosovo","Europe & Central Asia","Lower middle income","2013",26.7,71.50205568,NA,-0.379492164,-0.25044471,33
"2392","South Africa","Sub-Saharan Africa","Upper middle income","2013",NA,64.15230847,NA,0.438292533,0.600703418,42
"2393","Zambia","Sub-Saharan Africa","Lower middle income","2013",NA,84.59728872,NA,-0.492518276,-0.106042109,38
"2394","Zimbabwe","Sub-Saharan Africa","Low income","2013",NA,72.47146431,47.5701904296875,-1.277509689,-1.38621974,21
"2395","Afghanistan","South Asia","Low income","2014",NA,52.34157719,55.6561584472656,-1.331395626,-1.135444999,12
"2396","Angola","Sub-Saharan Africa","Lower middle income","2014",NA,90.2287335,NA,-1.123668909,-1.145493984,19
"2397","Albania","Europe & Central Asia","Upper middle income","2014",NA,75.40783394,96.4260864257813,-0.085557945,0.143760741,33
"2398","United Arab Emirates","Middle East & North Africa","High income","2014",NA,188.1229948,NA,1.435521245,-1.061368585,70
"2399","Argentina","Latin America & Caribbean","Upper middle income","2014",42.7,28.41113405,106.777900695801,-0.159135252,0.345320523,34
"2400","Armenia","Europe & Central Asia","Lower middle income","2014",31.5,75.61168484,NA,-0.198050931,-0.562082946,37
"2401","Australia","East Asia & Pacific","High income","2014",NA,41.90239883,137.564788818359,1.607114673,1.361716032,80
"2402","Austria","Europe & Central Asia","High income","2014",30.5,101.9164805,99.2964019775391,1.572585702,1.391321301,72
"2403","Azerbaijan","Europe & Central Asia","Upper middle income","2014",NA,69.46656726,NA,-0.363815427,-1.479177833,29
"2404","Burundi","Sub-Saharan Africa","Low income","2014",NA,41.30700229,37.8889808654785,-1.12914741,-1.041284084,20
"2405","Belgium","Europe & Central Asia","High income","2014",28.1,164.6154446,164.811737060547,1.381594181,1.366339207,76
"2406","Benin","Sub-Saharan Africa","Low income","2014",NA,76.53088863,54.3636016845703,-0.456818074,0.266302288,39
"2407","Burkina Faso","Sub-Saharan Africa","Low income","2014",35.3,60.86450874,30.3352699279785,-0.578829587,-0.351851881,38
"2408","Bangladesh","South Asia","Lower middle income","2014",NA,44.5140802,NA,-0.765750408,-0.473929763,25
"2409","Bulgaria","Europe & Central Asia","Upper middle income","2014",37.4,130.9679086,100.879287719727,0.0787379,0.366463035,43
"2410","Bahrain","Middle East & North Africa","High income","2014",NA,175.5646506,98.8924407958984,0.565039575,-1.311062574,49
"2411","Bosnia and Herzegovina","Europe & Central Asia","Upper middle income","2014",NA,90.56185032,NA,-0.451142341,-0.070975274,39
"2412","Belarus","Europe & Central Asia","Upper middle income","2014",27.2,110.6514244,107.031799316406,-0.486170083,-1.442871571,31
"2413","Belize","Latin America & Caribbean","Upper middle income","2014",NA,126.4361906,79.8772583007813,-0.657314658,0.520088315,NA
"2414","Bolivia","Latin America & Caribbean","Lower middle income","2014",48.4,85.26446981,85.3796310424805,-0.5877074,-0.02631977,35
"2415","Brazil","Latin America & Caribbean","Upper middle income","2014",51.5,24.68542739,101.950897216797,-0.139355496,0.471927881,43
"2416","Barbados","Latin America & Caribbean","High income","2014",NA,91.47742684,109.247566223145,1.204713941,1.145061851,74
"2417","Brunei Darussalam","East Asia & Pacific","High income","2014",NA,99.36944921,99.1162109375,1.086335182,-0.625025094,NA
"2418","Bhutan","South Asia","Lower middle income","2014",NA,93.62261995,84.1976928710938,0.256147236,-0.102953024,65
"2419","Botswana","Sub-Saharan Africa","Upper middle income","2014",NA,114.7726626,NA,0.352403283,0.435417175,63
"2420","Central African Republic","Sub-Saharan Africa","Low income","2014",NA,50.59261827,NA,-1.848332644,-1.391623259,24
"2421","Canada","North America","High income","2014",NA,64.18355548,NA,1.760523319,1.412359953,81
"2422","Switzerland","Europe & Central Asia","High income","2014",NA,116.8601163,99.7694091796875,2.112257957,1.559489489,86
"2423","Chile","Latin America & Caribbean","High income","2014",NA,65.14255113,100.40454864502,1.161331534,1.05591476,73
"2424","China","East Asia & Pacific","Upper middle income","2014",NA,45.65192093,94.3320693969727,0.322888315,-1.616668105,36
"2425","Cameroon","Sub-Saharan Africa","Lower middle income","2014",46.5,55.06479448,56.4307289123535,-0.791034162,-0.94434166,27
"2426","Congo, Dem. Rep.","Sub-Saharan Africa","Low income","2014",NA,75.51953863,43.5052108764648,-1.561380267,-1.286677957,22
"2427","Congo, Rep.","Sub-Saharan Africa","Lower middle income","2014",NA,143.2393833,NA,-1.110310197,-1.108313203,23
"2428","Colombia","Latin America & Caribbean","Upper middle income","2014",53.5,37.319781,98.7619094848633,-0.100556344,-0.043316167,37
"2429","Comoros","Sub-Saharan Africa","Low income","2014",NA,77.17354678,60.3504104614258,-1.674040437,-0.29174611,26
"2430","Cabo Verde","Sub-Saharan Africa","Lower middle income","2014",NA,101.0465562,92.5794677734375,0.069981024,0.956972718,57
"2431","Costa Rica","Latin America & Caribbean","Upper middle income","2014",48.5,67.0138071,120.326652526855,0.396597505,1.138346195,54
"2432","Cuba","Latin America & Caribbean","Upper middle income","2014",NA,39.27415285,99.6651306152344,-0.046784941,-1.544797778,46
"2433","Cyprus","Europe & Central Asia","High income","2014",35.6,122.0641944,99.4167327880859,1.140383601,1.019970298,63
"2434","Czech Republic","Europe & Central Asia","High income","2014",25.9,158.7269567,105.125846862793,1.017592907,1.026667476,51
"2435","Germany","Europe & Central Asia","High income","2014",NA,84.48567249,102.429862976074,1.731391549,1.436330318,79
"2436","Djibouti","Middle East & North Africa","Lower middle income","2014",NA,NA,46.3529090881348,-0.974384606,-1.430809975,34
"2437","Dominica","Latin America & Caribbean","Upper middle income","2014",NA,115.9733173,NA,0.076308608,1.06705606,58
"2438","Denmark","Europe & Central Asia","High income","2014",28.5,102.2639205,129.868026733398,1.819007277,1.524577379,92
"2439","Dominican Republic","Latin America & Caribbean","Upper middle income","2014",44.5,56.33131199,78.3560409545898,-0.435269862,0.188960612,32
"2440","Algeria","Middle East & North Africa","Upper middle income","2014",NA,62.14577676,NA,-0.477552891,-0.815198064,36
"2441","Ecuador","Latin America & Caribbean","Upper middle income","2014",45.4,57.70816899,104.476791381836,-0.472943544,-0.202465162,33
"2442","Eritrea","Sub-Saharan Africa","Low income","2014",NA,NA,34.7543716430664,-1.607063174,-2.113502741,18
"2443","Spain","Europe & Central Asia","High income","2014",36,62.99647338,130.164657592773,1.1597054,0.993725598,60
"2444","Estonia","Europe & Central Asia","High income","2014",34.6,162.3141509,110.406478881836,1.016679525,1.17031002,69
"2445","Ethiopia","Sub-Saharan Africa","Low income","2014",NA,40.74108415,NA,-0.42448172,-1.284353971,33
"2446","Finland","Europe & Central Asia","High income","2014",26.8,75.37449994,145.483688354492,1.998275638,1.541917205,89
"2447","Fiji","East Asia & Pacific","Upper middle income","2014",NA,116.2796129,NA,-0.367771119,-0.176634297,NA
"2448","France","Europe & Central Asia","High income","2014",32.3,59.79188949,110.644012451172,1.403170347,1.218159556,69
"2449","Gabon","Sub-Saharan Africa","Upper middle income","2014",NA,73.52046746,NA,-0.644165218,-0.865721822,37
"2450","United Kingdom","Europe & Central Asia","High income","2014",34.1,58.4999853,127.81128692627,1.626729727,1.275789618,78
"2451","Georgia","Europe & Central Asia","Lower middle income","2014",40.1,103.4137656,99.4300384521484,0.489187151,0.284665972,52
"2452","Ghana","Sub-Saharan Africa","Lower middle income","2014",NA,88.45141177,57.9407691955566,-0.280857623,0.463251561,48
"2453","Guinea","Sub-Saharan Africa","Low income","2014",NA,NA,38.8232688903809,-1.232363105,-0.858070731,25
"2454","Guinea-Bissau","Sub-Saharan Africa","Low income","2014",NA,54.40153848,NA,-1.583007336,-0.850447953,19
